Agent_name,User,Timestamp,Decoder_name,Description,Full_log,Activity,Action
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 00:40:05.050,auditd,1,"type=SYSCALL msg=audit(1742863203.138:16497): arch=c000003e syscall=59 success=yes exit=0 a0=615481de9d20 a1=615481dd4850 a2=615481de9b88 a3=7ffe666ace3b items=2 ppid=14393 pid=14395 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742863203.138:16497): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742863203.138:16497): cwd=""/home/ubuntu"" type=PATH msg=audit(1742863203.138:16497): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742863203.138:16497): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742863203.138:16497): proctitle=68656164002D6E0031",command,Command executed
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 00:40:05.092,auditd,1,"type=SYSCALL msg=audit(1742863203.155:16501): arch=c000003e syscall=59 success=yes exit=0 a0=615481de9d20 a1=615481dd4850 a2=615481de9b88 a3=7ffe666ace3b items=2 ppid=14398 pid=14400 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu""",command,Command executed
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 00:40:05.157,auditd,1,"type=SYSCALL msg=audit(1742863203.171:16505): arch=c000003e syscall=59 success=yes exit=0 a0=615481de9d20 a1=615481dd4850 a2=615481de9b88 a3=7ffe666ace3b items=2 ppid=14403 pid=14405 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742863203.171:16505): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742863203.171:16505): cwd=""/home/ubuntu"" type=PATH msg=audit(1742863203.171:16505): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742863203.171:16505): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742863203.171:16505): proctitle=68656164002D6E0031",command,Command executed
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 02:03:32.874,auditd,1,"type=SYSCALL msg=audit(1742868211.428:19207): arch=c000003e syscall=59 success=yes exit=0 a0=61f495255d20 a1=61f495240850 a2=61f495255b88 a3=7ffd21023e3b items=2 ppid=16213 pid=16215 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742868211.428:19207): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742868211.428:19207): cwd=""/home/ubuntu"" type=PATH msg=audit(1742868211.428:19207): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742868211.428:19207): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742868211.428:19207): proctitle=68656164002D6E0031",command,Command executed
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 02:03:32.889,auditd,1,"type=SYSCALL msg=audit(1742868211.438:19212): arch=c000003e syscall=59 success=yes exit=0 a0=61f495255d20 a1=61f495240850 a2=61f495255b88 a3=7ffd21023e3b items=2 ppid=16218 pid=16220 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu""",command,Command executed
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 02:03:33.300,auditd,1,"type=SYSCALL msg=audit(1742868212.345:19293): arch=c000003e syscall=59 success=yes exit=0 a0=565a94f0ad20 a1=565a94ef5850 a2=565a94f0ab88 a3=7ffcb6b02e3b items=2 ppid=16343 pid=16345 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742868212.345:19293): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742868212.345:19293): cwd=""/home/ubuntu"" type=PATH msg=audit(1742868212.345:19293): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742868212.345:19293): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742868212.345:19293): proctitle=68656164002D6E0031",command,Command executed
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 02:03:35.324,auditd,1,"type=SYSCALL msg=audit(1742868214.519:19429): arch=c000003e syscall=59 success=yes exit=0 a0=6035c2f0dd20 a1=6035c2ef8850 a2=6035c2f0db88 a3=7ffe3e619e3b items=2 ppid=16487 pid=16489 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu""",command,Command executed
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 02:03:36.934,auditd,1,"type=SYSCALL msg=audit(1742868215.129:19500): arch=c000003e syscall=59 success=yes exit=0 a0=5e9846bccd20 a1=5e9846bb7850 a2=5e9846bccb88 a3=7ffcf50eae3b items=2 ppid=16601 pid=16603 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742868215.129:19500): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742868215.129:19500): cwd=""/home/ubuntu"" type=PATH msg=audit(1742868215.129:19500): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742868215.129:19500): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742868215.129:19500): proctitle=68656164002D6E0031",command,Command executed
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 02:03:36.986,auditd,1,"type=SYSCALL msg=audit(1742868215.168:19508): arch=c000003e syscall=59 success=yes exit=0 a0=5e9846bccd20 a1=5e9846bb7850 a2=5e9846bccb88 a3=7ffcf50eae3b items=2 ppid=16611 pid=16613 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742868215.168:19508): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742868215.168:19508): cwd=""/home/ubuntu"" type=PATH msg=audit(1742868215.168:19508): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742868215.168:19508): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742868215.168:19508): proctitle=68656164002D6E0031",command,Command executed
atacante_65a3a284034006279dc86304d6c9557f353a128e,ubuntu,2025-03-25 02:03:37.078,auditd,1,"type=SYSCALL msg=audit(1742868215.239:19521): arch=c000003e syscall=59 success=yes exit=0 a0=5e9846bccd20 a1=5e9846bb7850 a2=5e9846bccb88 a3=7ffcf50eae3b items=2 ppid=16626 pid=16628 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=4 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742868215.239:19521): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742868215.239:19521): cwd=""/home/ubuntu"" type=PATH msg=audit(1742868215.239:19521): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742868215.239:19521): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742868215.239:19521): proctitle=68656164002D6E0031",command,Command executed
atacante_808217eeae7a9294018dd85f8175b3020343c889,ubuntu,2025-03-25 12:53:11.401,auditd,1,"type=SYSCALL msg=audit(1742907190.092:6195): arch=c000003e syscall=59 success=yes exit=0 a0=62db1f053d20 a1=62db1f03e850 a2=62db1f053b88 a3=7ffeca54ae3b items=2 ppid=6797 pid=6799 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=5 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742907190.092:6195): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742907190.092:6195): cwd=""/home/ubuntu"" type=PATH msg=audit(1742907190.092:6195): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742907190.092:6195): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742907190.092:6195): proctitle=68656164002D6E0031",command,Command executed
atacante_808217eeae7a9294018dd85f8175b3020343c889,ubuntu,2025-03-25 12:53:11.431,auditd,1,"type=SYSCALL msg=audit(1742907190.134:6199): arch=c000003e syscall=59 success=yes exit=0 a0=62db1f053d20 a1=62db1f03e850 a2=62db1f053b88 a3=7ffeca54ae3b items=2 ppid=6802 pid=6804 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=5 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742907190.134:6199): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742907190.134:6199): cwd=""/home/ubuntu"" type=PATH msg=audit(1742907190.134:6199): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742907190.134:6199): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742907190.134:6199): proctitle=68656164002D6E0031",command,Command executed
atacante_808217eeae7a9294018dd85f8175b3020343c889,ubuntu,2025-03-25 12:53:11.535,auditd,1,"type=SYSCALL msg=audit(1742907190.845:6221): arch=c000003e syscall=59 success=yes exit=0 a0=62db1f053d20 a1=62db1f03e850 a2=62db1f053b88 a3=7ffeca54ae3b items=2 ppid=6818 pid=6820 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=5 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu""",command,Command executed
atacante_808217eeae7a9294018dd85f8175b3020343c889,ubuntu,2025-03-25 12:53:15.313,auditd,1,"type=SYSCALL msg=audit(1742907193.457:6298): arch=c000003e syscall=59 success=yes exit=0 a0=560843cded20 a1=560843cc9850 a2=560843cdeb88 a3=7ffd66934e3b items=2 ppid=6926 pid=6928 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=5 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742907193.457:6298): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742907193.457:6298): cwd=""/home/ubuntu"" type=PATH msg=audit(1742907193.457:6298): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742907193.457:6298): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742907193.457:6298): proctitle=68656164002D6E0031",command,Command executed
atacante_808217eeae7a9294018dd85f8175b3020343c889,ubuntu,2025-03-25 12:53:15.509,auditd,1,"type=SYSCALL msg=audit(1742907193.590:6314): arch=c000003e syscall=59 success=yes exit=0 a0=560843cded20 a1=560843cc9850 a2=560843cdeb88 a3=7ffd66934e3b items=2 ppid=6946 pid=6948 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=5 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742907193.590:6314): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742907193.590:6314): cwd=""/home/ubuntu"" type=PATH msg=audit(1742907193.590:6314): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742907193.590:6314): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742907193.590:6314): proctitle=68656164002D6E0031",command,Command executed
atacante_808217eeae7a9294018dd85f8175b3020343c889,ubuntu,2025-03-25 12:53:15.589,auditd,1,"type=SYSCALL msg=audit(1742907193.651:6322): arch=c000003e syscall=59 success=yes exit=0 a0=560843cded20 a1=560843cc9850 a2=560843cdeb88 a3=7ffd66934e3b items=2 ppid=6956 pid=6958 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=5 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742907193.651:6322): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742907193.651:6322): cwd=""/home/ubuntu"" type=PATH msg=audit(1742907193.651:6322): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742907193.651:6322): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742907193.651:6322): proctitle=68656164002D6E0031",command,Command executed
atacante_808217eeae7a9294018dd85f8175b3020343c889,ubuntu,2025-03-25 12:53:27.318,auditd,1,"type=SYSCALL msg=audit(1742907205.845:6470): arch=c000003e syscall=59 success=yes exit=0 a0=5d4dec79ed20 a1=5d4dec789850 a2=5d4dec79eb88 a3=7ffe6829be3b items=2 ppid=7124 pid=7126 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=5 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742907205.845:6470): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742907205.845:6470): cwd=""/home/ubuntu"" type=PATH msg=audit(1742907205.845:6470): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742907205.845:6470): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742907205.845:6470): proctitle=68656164002D6E0031",command,Command executed
atacante_808217eeae7a9294018dd85f8175b3020343c889,ubuntu,2025-03-25 12:53:27.344,auditd,1,"type=SYSCALL msg=audit(1742907205.966:6474): arch=c000003e syscall=59 success=yes exit=0 a0=5d4dec79ed20 a1=5d4dec789850 a2=5d4dec79eb88 a3=7ffe6829be3b items=2 ppid=7129 pid=7131 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=5 comm=""head"" exe=""/usr/bin/head"" subj=unconfined key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""ubuntu"" UID=""ubuntu"" GID=""ubuntu"" EUID=""ubuntu"" SUID=""ubuntu"" FSUID=""ubuntu"" EGID=""ubuntu"" SGID=""ubuntu"" FSGID=""ubuntu"" type=EXECVE msg=audit(1742907205.966:6474): argc=3 a0=""head"" a1=""-n"" a2=""1"" type=CWD msg=audit(1742907205.966:6474): cwd=""/home/ubuntu"" type=PATH msg=audit(1742907205.966:6474): item=0 name=""/usr/bin/head"" inode=524823 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742907205.966:6474): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=551795 dev=08:03 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742907205.966:6474): proctitle=68656164002D6E0031",command,Command executed
